city,city_ascii,state_id,state_name,county_name,lat,lng,population,density,timezone
Mifflintown,Mifflintown,PA,Pennsylvania,Juniata,40.5713,-77.3951,800,1832.7,America/New_York
Glasgow,Glasgow,WV,West Virginia,Kanawha,38.2109,-81.4218,800,663.3,America/New_York
Scotland,Scotland,SD,South Dakota,Bon Homme,43.1481,-97.7199,800,345.0,America/Chicago
Elkview,Elkview,WV,West Virginia,Kanawha,38.4327,-81.4771,800,183.9,America/New_York
Unalakleet,Unalakleet,AK,Alaska,Nome,63.8924,-160.7861,800,107.9,America/Anchorage
Electric City,Electric City,WA,Washington,Grant,47.9218,-119.0475,800,155.4,America/Los_Angeles
Klondike Corner,Klondike Corner,NH,New Hampshire,Hillsborough,42.964,-71.6389,800,91.2,America/New_York
Montreal,Montreal,WI,Wisconsin,Iron,46.4312,-90.2382,800,139.1,America/Menominee
Bogue,Bogue,NC,North Carolina,Carteret,34.698,-77.0311,800,112.5,America/New_York
Floyd,Floyd,AR,Arkansas,White,35.1989,-91.9645,800,63.9,America/Chicago
Tribune,Tribune,KS,Kansas,Greeley,38.472,-101.7546,799,415.5,America/Denver
Dunkerton,Dunkerton,IA,Iowa,Black Hawk,42.5678,-92.1609,799,257.7,America/Chicago
Buffalo Soapstone,Buffalo Soapstone,AK,Alaska,Matanuska-Susitna,61.7071,-149.1093,799,13.9,America/Anchorage
Red Butte,Red Butte,WY,Wyoming,Natrona,42.8051,-106.434,799,703.7,America/Denver
La Hacienda,La Hacienda,NM,New Mexico,Luna,32.206,-107.725,799,228.0,America/Denver
Queen Valley,Queen Valley,AZ,Arizona,Pinal,33.2831,-111.3049,799,31.7,America/Phoenix
Meriden,Meriden,KS,Kansas,Jefferson,39.1897,-95.568,798,400.6,America/Chicago
Roy,Roy,WA,Washington,Pierce,46.997,-122.5423,798,637.7,America/Los_Angeles
Pearl City,Pearl City,IL,Illinois,Stephenson,42.2668,-89.8271,798,477.1,America/Chicago
Empire City,Empire City,OK,Oklahoma,Stephens,34.4803,-98.0552,798,33.1,America/Chicago
Kenefick,Kenefick,TX,Texas,Liberty,30.1069,-94.8502,798,198.8,America/Chicago
Brenda,Brenda,AZ,Arizona,La Paz,33.6721,-113.9379,798,44.6,America/Phoenix
New Haven,New Haven,KY,Kentucky,Nelson,37.6592,-85.5886,798,531.3,America/New_York
Lake Kathryn,Lake Kathryn,FL,Florida,Lake,29.0072,-81.4906,797,109.9,America/New_York
Fieldale,Fieldale,VA,Virginia,Henry,36.7009,-79.9424,797,198.5,America/New_York
Nortonville,Nortonville,KS,Kansas,Jefferson,39.4159,-95.3304,797,711.7,America/Chicago
Gratton,Gratton,VA,Virginia,Tazewell,37.1351,-81.4212,797,56.6,America/New_York
Quapaw,Quapaw,OK,Oklahoma,Ottawa,36.9497,-94.7805,797,307.0,America/Chicago
Forest Hill,Forest Hill,LA,Louisiana,Rapides,31.047,-92.5258,797,81.9,America/Chicago
Watkins,Watkins,MN,Minnesota,Meeker,45.3153,-94.412,797,447.5,America/Chicago
Shelby,Shelby,IA,Iowa,Pottawattamie,41.5067,-95.4506,797,149.0,America/Chicago
Alice Acres,Alice Acres,TX,Texas,Jim Wells,27.7119,-98.108,797,52.2,America/Chicago
Tabernash,Tabernash,CO,Colorado,Grand,39.9788,-105.8441,797,63.7,America/Denver
Keiser,Keiser,AR,Arkansas,Mississippi,35.674,-90.0958,796,409.7,America/Chicago
Coleman,Coleman,FL,Florida,Sumter,28.8028,-82.0707,796,137.1,America/New_York
Breesport,Breesport,NY,New York,Chemung,42.1816,-76.7358,796,188.7,America/New_York
Davis,Davis,WV,West Virginia,Tucker,39.1266,-79.4609,796,168.2,America/New_York
Newman,Newman,IL,Illinois,Douglas,39.797,-87.9878,796,501.1,America/Chicago
Ocean Isle Beach,Ocean Isle Beach,NC,North Carolina,Brunswick,33.9011,-78.4393,796,82.1,America/New_York
Ballard,Ballard,CA,California,Santa Barbara,34.6395,-120.1091,796,110.0,America/Los_Angeles
Riceville,Riceville,IA,Iowa,Howard,43.362,-92.5538,795,289.9,America/Chicago
Tomás de Castro,Tomas de Castro,PR,Puerto Rico,Caguas,18.184,-66.0186,795,896.0,America/Puerto_Rico
Macy,Macy,NE,Nebraska,Thurston,42.1159,-96.3667,795,192.4,America/Chicago
Reece City,Reece City,AL,Alabama,Etowah,34.0772,-86.0345,795,86.2,America/Chicago
Apple Canyon Lake,Apple Canyon Lake,IL,Illinois,Jo Daviess,42.4302,-90.1642,795,82.6,America/Chicago
Auxier,Auxier,KY,Kentucky,Floyd,37.7356,-82.7663,795,330.0,America/New_York
Lavalette,Lavalette,WV,West Virginia,Wayne,38.3224,-82.4479,795,117.8,America/New_York
Búfalo,Bufalo,PR,Puerto Rico,Barceloneta,18.4166,-66.5749,795,458.8,America/Puerto_Rico
Eighty Four,Eighty Four,PA,Pennsylvania,Washington,40.1777,-80.1303,795,46.5,America/New_York
Weston,Weston,CT,Connecticut,Western Connecticut,41.2033,-73.3788,795,204.8,America/New_York
Wamac,Wamac,IL,Illinois,Washington,38.4973,-89.1457,794,216.7,America/Chicago
Preston,Preston,MD,Maryland,Caroline,38.7112,-75.9087,794,558.9,America/New_York
Troy,Troy,KS,Kansas,Doniphan,39.7846,-95.0937,794,314.5,America/Chicago
Challis,Challis,ID,Idaho,Custer,44.5055,-114.2281,794,155.4,America/Boise
Pleasantville,Pleasantville,PA,Pennsylvania,Venango,41.5935,-79.5808,794,322.6,America/New_York
Pocahontas,Pocahontas,IL,Illinois,Bond,38.8234,-89.5394,794,391.4,America/Chicago
Blue Hill,Blue Hill,NE,Nebraska,Webster,40.3328,-98.4483,794,433.2,America/Chicago
Stoneboro,Stoneboro,PA,Pennsylvania,Mercer,41.3336,-80.112,794,108.2,America/New_York
Hopkins,Hopkins,MI,Michigan,Allegan,42.6251,-85.7633,794,640.7,America/Detroit
Battle Lake,Battle Lake,MN,Minnesota,Otter Tail,46.285,-95.7186,794,213.4,America/Chicago
Deport,Deport,TX,Texas,Lamar,33.5291,-95.3174,793,275.3,America/Chicago
Howe,Howe,OK,Oklahoma,Le Flore,34.9496,-94.6403,793,205.8,America/Chicago
Mentone,Mentone,IN,Indiana,Kosciusko,41.174,-86.0382,793,525.2,America/Indiana/Indianapolis
Middleburg,Middleburg,VA,Virginia,Loudoun,38.9715,-77.7429,793,295.2,America/New_York
Hana,Hana,HI,Hawaii,Maui,20.772,-156.0107,793,29.0,Pacific/Honolulu
Bearden,Bearden,AR,Arkansas,Ouachita,33.7276,-92.6187,793,189.7,America/Chicago
Summertown,Summertown,TN,Tennessee,Lawrence,35.4344,-87.3084,793,152.3,America/Chicago
Zia Pueblo,Zia Pueblo,NM,New Mexico,Sandoval,35.52,-106.7149,793,11.3,America/Denver
Berry Creek,Berry Creek,CA,California,Butte,39.6314,-121.4052,793,5.4,America/Los_Angeles
Alden,Alden,IA,Iowa,Hardin,42.5115,-93.3805,792,198.5,America/Chicago
Alma,Alma,WI,Wisconsin,Buffalo,44.3374,-91.9221,792,57.6,America/Chicago
Walnut Springs,Walnut Springs,TX,Texas,Bosque,32.0562,-97.7507,792,229.8,America/Chicago
Hardin,Hardin,IL,Illinois,Calhoun,39.1591,-90.6248,792,143.7,America/Chicago
Lyndon Station,Lyndon Station,WI,Wisconsin,Juneau,43.7088,-89.8937,792,144.7,America/Chicago
Varnamtown,Varnamtown,NC,North Carolina,Brunswick,33.943,-78.2363,792,346.8,America/New_York
East Stone Gap,East Stone Gap,VA,Virginia,Wise,36.8657,-82.7435,792,569.4,America/New_York
Rockwood,Rockwood,PA,Pennsylvania,Somerset,39.9157,-79.1574,792,502.4,America/New_York
Anacoco,Anacoco,LA,Louisiana,Vernon,31.2545,-93.344,792,99.2,America/Chicago
Challenge-Brownsville,Challenge-Brownsville,CA,California,Yuba,39.4646,-121.2633,792,31.5,America/Los_Angeles
Johnson Park,Johnson Park,CA,California,Shasta,40.9212,-121.6295,791,338.4,America/Los_Angeles
New Vernon,New Vernon,NJ,New Jersey,Morris,40.7343,-74.4877,791,86.0,America/New_York
Lilesville,Lilesville,NC,North Carolina,Anson,34.9675,-79.9845,791,307.5,America/New_York
McClure,McClure,OH,Ohio,Henry,41.3709,-83.9415,791,613.2,America/New_York
Stockbridge,Stockbridge,WI,Wisconsin,Calumet,44.0717,-88.3104,791,93.1,America/Chicago
Hewitt,Hewitt,WI,Wisconsin,Wood,44.6425,-90.1048,791,328.1,America/Chicago
Taylor Ferry,Taylor Ferry,OK,Oklahoma,Wagoner,35.9391,-95.2989,791,48.6,America/Chicago
Livingston,Livingston,IL,Illinois,Madison,38.9684,-89.7641,791,293.6,America/Chicago
Spring Ridge,Spring Ridge,PA,Pennsylvania,Berks,40.3533,-75.9892,791,337.9,America/New_York
Cedarville,Cedarville,MD,Maryland,Prince George's,38.6623,-76.819,791,23.0,America/New_York
Gardiner,Gardiner,MT,Montana,Park,45.057,-110.7421,791,52.7,America/Denver
Scottsmoor,Scottsmoor,FL,Florida,Brevard,28.768,-80.871,791,263.3,America/New_York
Woodlawn Park,Woodlawn Park,KY,Kentucky,Jefferson,38.2615,-85.6306,790,1507.3,America/New_York
Talbotton,Talbotton,GA,Georgia,Talbot,32.6773,-84.5406,790,98.2,America/New_York
Hennepin,Hennepin,IL,Illinois,Putnam,41.2589,-89.3216,790,57.5,America/Chicago
Le Roy,Le Roy,MN,Minnesota,Mower,43.5133,-92.5079,790,432.2,America/Chicago
Climax,Climax,MI,Michigan,Kalamazoo,42.2383,-85.336,790,289.1,America/Detroit
Black Rock,Black Rock,AR,Arkansas,Lawrence,36.107,-91.1074,790,92.8,America/Chicago
Waynetown,Waynetown,IN,Indiana,Montgomery,40.088,-87.0655,790,685.5,America/Indiana/Indianapolis
Eden,Eden,MD,Maryland,Somerset,38.2792,-75.6533,790,54.6,America/New_York
Science Hill,Science Hill,KY,Kentucky,Pulaski,37.1741,-84.6329,790,398.2,America/New_York
Iron Mountain Lake,Iron Mountain Lake,MO,Missouri,St. Francois,37.6854,-90.6185,789,155.3,America/Chicago
Dexter,Dexter,OR,Oregon,Lane,43.9188,-122.822,789,165.6,America/Los_Angeles
Maxwell,Maxwell,IA,Iowa,Story,41.8912,-93.3962,789,279.0,America/Chicago
Sheffield,Sheffield,IL,Illinois,Bureau,41.358,-89.7391,789,261.6,America/Chicago
Atlanta,Atlanta,IN,Indiana,Hamilton,40.2139,-86.027,789,631.9,America/Indiana/Indianapolis
Bowman,Bowman,SC,South Carolina,Orangeburg,33.3483,-80.6843,789,258.9,America/New_York
Silver City,Silver City,NC,North Carolina,Hoke,34.9972,-79.2292,789,204.0,America/New_York
Hoffman,Hoffman,NC,North Carolina,Richmond,35.0313,-79.5491,789,89.5,America/New_York
Pastoria,Pastoria,VA,Virginia,Accomack,37.7446,-75.6352,789,137.9,America/New_York
Dayton,Dayton,IA,Iowa,Webster,42.2622,-94.0711,789,357.5,America/Chicago
Eldorado,Eldorado,OH,Ohio,Preble,39.9044,-84.6752,789,353.0,America/New_York
Brady,Brady,WA,Washington,Grays Harbor,47.0064,-123.5321,789,49.8,America/Los_Angeles
Allgood,Allgood,AL,Alabama,Blount,33.9064,-86.5178,788,292.9,America/Chicago
St. Mary's,St. Mary's,AK,Alaska,Kusilvak,62.0718,-163.2805,788,6.8,America/Nome
St. Joseph,St. Joseph,TN,Tennessee,Lawrence,35.0331,-87.5007,788,80.8,America/Chicago
Micro,Micro,NC,North Carolina,Johnston,35.5624,-78.2035,788,725.6,America/New_York
Hoytsville,Hoytsville,UT,Utah,Summit,40.8757,-111.3847,788,67.5,America/Denver
Philo,Philo,OH,Ohio,Muskingum,39.8613,-81.9087,788,593.8,America/New_York
Sheridan,Sheridan,MT,Montana,Madison,45.4588,-112.1946,788,300.8,America/Denver
Crowell,Crowell,TX,Texas,Foard,33.9839,-99.7241,788,161.4,America/Chicago
Bradbury,Bradbury,CA,California,Los Angeles,34.1536,-117.9684,788,155.0,America/Los_Angeles
Sadsburyville,Sadsburyville,PA,Pennsylvania,Chester,39.983,-75.8937,788,868.7,America/New_York
Genoa,Genoa,NE,Nebraska,Nance,41.4462,-97.7322,788,383.3,America/Chicago
Bloomville,Bloomville,OH,Ohio,Seneca,41.0514,-83.0137,788,504.2,America/New_York
Alger,Alger,OH,Ohio,Hardin,40.7096,-83.8441,787,552.9,America/New_York
Wayne,Wayne,OK,Oklahoma,McClain,34.917,-97.3166,787,249.6,America/Chicago
Denali Park,Denali Park,AK,Alaska,Denali,63.5909,-148.7107,787,1.7,America/Anchorage
Exira,Exira,IA,Iowa,Audubon,41.5919,-94.8811,787,320.3,America/Chicago
Lometa,Lometa,TX,Texas,Lampasas,31.2168,-98.3924,787,361.9,America/Chicago
Matinecock,Matinecock,NY,New York,Nassau,40.864,-73.5818,787,113.9,America/New_York
Orrick,Orrick,MO,Missouri,Ray,39.2133,-94.1254,787,214.4,America/Chicago
Port Sanilac,Port Sanilac,MI,Michigan,Sanilac,43.4275,-82.5449,787,357.2,America/Detroit
Edgewood,Edgewood,IA,Iowa,Delaware,42.6442,-91.4024,787,316.6,America/Chicago
Petersburg,Petersburg,TX,Texas,Hale,33.871,-101.5974,787,375.6,America/Chicago
Teton,Teton,ID,Idaho,Fremont,43.8871,-111.6723,786,440.2,America/Boise
Laguna,Laguna,NM,New Mexico,Cibola,35.0473,-107.4031,786,31.8,America/Denver
Falkner,Falkner,MS,Mississippi,Tippah,34.838,-88.9424,786,59.9,America/Chicago
Bardwell,Bardwell,TX,Texas,Ellis,32.2671,-96.6955,786,759.8,America/Chicago
Glasford,Glasford,IL,Illinois,Peoria,40.5728,-89.813,785,333.8,America/Chicago
Ogden,Ogden,IL,Illinois,Champaign,40.115,-87.9563,785,515.4,America/Chicago
Highland,Highland,MD,Maryland,Howard,39.1814,-76.957,785,126.0,America/New_York
St. Clair,St. Clair,MN,Minnesota,Blue Earth,44.0839,-93.8605,785,467.3,America/Chicago
Lilly,Lilly,PA,Pennsylvania,Cambria,40.4244,-78.6202,785,598.0,America/New_York
Airport Drive,Airport Drive,MO,Missouri,Jasper,37.1405,-94.5162,785,151.3,America/Chicago
Jasper,Jasper,MO,Missouri,Jasper,37.3354,-94.3023,785,273.5,America/Chicago
Pleasant Plains,Pleasant Plains,IL,Illinois,Sangamon,39.8747,-89.9183,785,227.0,America/Chicago
Sunbright,Sunbright,TN,Tennessee,Morgan,36.2428,-84.6798,785,85.9,America/New_York
Duck Hill,Duck Hill,MS,Mississippi,Montgomery,33.6316,-89.7154,784,292.7,America/Chicago
Roff,Roff,OK,Oklahoma,Pontotoc,34.6286,-96.8412,784,328.2,America/Chicago
New Florence,New Florence,MO,Missouri,Montgomery,38.9092,-91.4529,784,100.7,America/Chicago
Markleville,Markleville,IN,Indiana,Madison,39.9763,-85.6168,784,543.1,America/Indiana/Indianapolis
Lakewood Village,Lakewood Village,TX,Texas,Denton,33.1379,-96.9751,784,381.9,America/Chicago
Opal,Opal,VA,Virginia,Fauquier,38.6201,-77.8049,784,96.5,America/New_York
Baneberry,Baneberry,TN,Tennessee,Jefferson,36.0465,-83.2782,783,169.7,America/New_York
Shenandoah Shores,Shenandoah Shores,VA,Virginia,Warren,38.9621,-78.1414,783,311.5,America/New_York
Calhoun,Calhoun,KY,Kentucky,McLean,37.5411,-87.2596,783,462.2,America/Chicago
